"modo";"topico";"candidato";"desde";"hasta";"texto";"fecha_debate";"link"
"turno";"seguridad";"Sergio Massa";"1:08:29";"1:09:11";"contra la inseguridad y el problema de lucha contra el narcotráfico no es un tema de dependencias y así como me comprometí y me comprometo en la generación de empleo me comprometo hoy a ser un presidente absoluta y personalmente involucrado en la lucha contra la inseguridad no me tocaba en tigre y sin embargo lo hice y hasta vos lo reconoc Y la verdad es que me parece que tiene que ver centralmente con que cuando uno tiene una responsabilidad pública No mira jurisdicciones protege a las personas esas mamás Esas mujeres que necesitan salir a la calle y sentirse protegidas no entienden de jurisdicciones quieren que nos hagamos";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"seguridad";"Javier Milei";"1:09:12";"1:09:50";"narcotráfico no Y sobre todo el rol que por ejemplo de lo que sucede en Rosario no es interesante porque en la lucha contra el narcotráfico no hay un solo polic preso no hay un solo policía muerto Eso quiere decir que baja la orden del poder político digo para darle cobertura a los narcotraficantes porque es más cuando la gente se saturó sola fue a buscarlas y lo sacó a patadas es decir por lo tanto digamos no hay voluntad política pero no sé parece que vos querés avanzar sobre las responsabilidades de las";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"seguridad";"Sergio Massa";"1:09:52";"1:10:21";"recursos federales para ayudar a los rosarinos y a los santafesinos lo voy a hacer ese es mi compromiso con Santa Fe Me parece perfecto no violes la ley la verdad es que las fuerzas federales y los jueces federales tienen jurisdicción en el territorio y mucho más en la lucha contra el narcotráfico así como también en la lucha contra la trata de personas y en la lucha de los delitos transnacionales como la corrupción Bueno digo Fíjate cómo vas a";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"seguridad";"Javier Milei";"1:10:22";"1:10:42";"avanzar también sobre el coso los delitos transnacionales y donde se te meten otros países a partir de eso porque ahí también necesitas reformar por ejemplo lo que tiene que ver con la ley de defensa nacional porque no se puede mandar a los uniformados sí digamos a combatir cualquier tipo de crimen porque si no después no lo hacen Porque después viene alguien y lo juzga por delito DEA humanidad no eh Me parece";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"seguridad";"Sergio Massa";"1:10:44";"1:11:06";"que estamos mezclando las fuerzas de seguridad con las fuerzas armadas la gente entiende prefectura gendarmería policía aeronáutica entiende claramente que hay una diferencia entre esas cuatro fuerzas y ejército armada y fuerza aérea le restan 3 segundos Bueno yo porque";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"seguridad";"Javier Milei";"1:11:08";"1:11:11";"mencionaste digo para que quede claro que no vas a estar mandando a los";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"seguridad";"Sergio Massa";"1:11:12";"1:11:41";"ahí nosotros vamos a construir fuerzas de seguridad profesionales vamos a controlar que la justicia cumpla con su parte y además vamos a plantear una política de seguridad como la que te conté prevención y sobre todas las cosas un trabajo articulado con gobernadores intendentes la seguridad no es de jurisdicciones la seguridad es un derecho a que vos seas de vuelta dueño de la calle y no los";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Sergio Massa";"1:12:05";"1:14:06";"retorno de la democracia en la Argentina me parece central que tengamos la posibilidad de hablar de convivencia democrática pero también la posibilidad de reafirmar algo que a la Argentina le ha valido un enorme reconocimiento internacional la idea de memoria de verdad y Justicia la idea del nunca más el juicio a las juntas que arrancara el primer gobierno democrático y la condena represores son parte del patrimonio que a la Argentina no solamente le reconocen en la región sino que le reconocen en el mundo a tal punto que presidio organismos de Derechos Humanos internacionales centralmente por el reconocimiento que nos ha valido creo además que tenemos que poner en la agenda los nuevos Derechos Humanos el derecho un ambiente sano es uno de los nuevos derechos humanos planteados en las consensos internacionales así como también el derecho a la tierra el derecho a poder desarrollarse en tierra propia por eso dos temas centrales el primero que tiene que ver con un cambio de paradigma que hemos planteado en materia de delitos ambientales de tres a 8 años de prisión para aquel que contamina ríos que Tala bosques o que destruye humedales prisión efectiva Y en segundo lugar hemos planteado un programa en los inmuebles o soci ociosos del estado de 2 millones de lotes con servicios para que aquellos que tienen el sueño de la casa propia puedan acceder a su primer lote creo En definitiva que es parte del reconocimiento de los nuevos derechos y en materia de convivencia democrática Quiero reiterar una vez más algo que por reiterativo no debe sonar aburrido desde el 10 de diciembre si me dan la responsabilidad de gobernar la Argentina voy a plantear un gobierno de unidad nacional convocando a los mejores de distintas fuerzas sin importar el origen político y sin pedir";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Javier Milei";"1:14:07";"1:15:55";"afiliación resulta gracioso escucharlo a Sergio sobre hablar de conviviencia democrática pensar que pertenece a un espacio que le hizo 14 paros generales alfonsín que lo sacó patadas a de la rua para voltear la convertibilidad que han hecho de la Democracia una democracia fallida porque de ser el respeto de las minorías se convierte sistemáticamente cuando están en el poder en una tiranía de las mayorías donde creen que por haber obtenido alguna mayoría circunstancial les da derecho a hacer cualquier cosa cualquier desmadre y cualquier avance para que les permita perpetuarse en el poder es más en esa lógica perversa digamos durante el queris tuvimos que padecer estar al borde de una guerra civil lo que fue con la 125 o los desmadres que hicieron también digamos no con el memorándum con Irán digamos o lo que tiene que ver con la muerte de nisman a poco tiempo de declarar digamos contra la jefe de tu espacio tu jefe sí no solo eso digamos cuando se presentó una ley que no les gustaba orquestaron tirar 14 toneladas de piedra Sí ustedes tienen un avance continuo so la justicia ahora le están haciendo un juicio le están pidiendo el juicio político y después también digamos Tienen alguna cuestión con la libertad de expresión porque por ejemplo no tu el candidato a jefe de gobierno de tu espacio en estas elecciones que después se bajó porque iba a perder es interesante digamos porque él pedía la censura de mi persona que no s que yo no participara En ningún programa ni nada por el estilo Pero bueno qué mal le salió ahora estoy peleando la";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Sergio Massa";"1:15:57";"1:16:10";"que te quisiera preguntar es si cuando yo era presidente de la cámara y vos eras diputado sentiste en algún momento que no te respetara y que no aceptara la convivencia";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Javier Milei";"1:16:12";"1:16:18";"yos Hay un montón de otras cosas que hacen al sistema y además yo";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Javier Milei";"1:16:31";"1:16:33";"dialogamos mucho Bueno la verdad es que";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Sergio Massa";"1:16:34";"1:17:05";"al igual que el resto de los presidentes de cámara siempre los traté Con mucho respeto porque creo en el diálogo es más parte de algunas críticas que he recibido tienen que ver centralmente con tener una excesiva capacidad de diálogo creo que el diálogo y el consenso son los que sacan adelante a la Argentina y creo enormemente en la libertad de expresión llevo 30 años en la vida pública con errores y aciertos nunca qué a un periodista vos llevas tres y ya quaste a";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Javier Milei";"1:17:06";"1:17:22";"Obvio Sabes por qué digamos porque quizás vos no lo sepas pero Argentina es uno de los 50 países que firmó el irja y no podes tratar de nacia a la gente y de ahí vienen esas demandas";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Sergio Massa";"1:17:23";"1:18:06";"yo la verdad es que creo que la la tolerancia y la templanza son vitales para decidir los destinos de la patria y me parece que eso no tiene discusión así como me parece que no tiene sentido que sigas con la Chicana Esto no es entre Macro y Cristina Javier esto es vos o yo es así de simple el 10 de diciembre uno de los dos tiene la responsabilidad de gobernar los próximos 4 años y tiene Mostrar si está preparado si tiene el carácter si tiene la responsabilidad o no No es macri o Cristina vos o yo ellos ya tuvieron su oportunidad ahora es vos o yo y los argentinos deciden sobre eso";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Javier Milei";"1:18:07";"1:19:22";"Mira a ver vos o yo vos hablas del diálogo del consenso el diálogo de la unidad de la convocatoria sabes de qué se compone la casta la casta se compone de los políticos ladrones los que hacen cosas en contra de la gente los tenés todos con vos son los quiser istas otro componente de la casta sabes que son los empresarios prendarios la gran mayoría de ellos son amigos tuyos o tenés negocios con ellos no solo eso sino que además digamos hablas de los sindicalistas o sea los sindicalistas que operan en contra de los beneficios y los digamos de la situación de los argentinos son con los que vos te reunís son los mismos que también le hicieron los 14 paros generales al alfonsín no solo eso sino que además Tenés una fuerte injerencia en los medios Sí con lo cual todo ese sistema que hace de la casta empobrecedor y que arruinan a los argentinos cuando vos estás diciendo que te vas a sentar con ellos te vas a sentrar a negociar Cómo repartir la torta entre ellos a espalda de los argentinos de bien que son a los que cada día le va peor desde que estás aplicando en Argentina el mismo sistema que decís vos porque se aplica en Argentina desde hace 100 años";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Sergio Massa";"1:19:23";"1:19:28";"Javier el que trabajó conqu fuiste vos no yo eh si vos como ministro de";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Javier Milei";"1:19:29";"1:19:31";"economía crees que tiene algo suyo and y";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Sergio Massa";"1:19:32";"1:19:48";"bajamos la tarifa para iguazú porque cobraba el triple de lo que cobraba la f iguazú pero contale a la gente cómo era el proyecto del tren contale a la gente cómo era el proyecto del tren con que tenía digamos era un excelente";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Javier Milei";"1:19:49";"1:19:58";"proyecto que afortunadamente digamos o sea lo pudimos impulsar pero digamos dada la situación de la economía Argentina no pudo";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Sergio Massa";"1:20:00";"1:20:23";"empresarios amigos tengo empresarios a los que conozco ahora la verdad es que lo que me parece patético es que alguien que trabajó 10 años con uno de los concesionarios más importantes del Estado argentino hable de digamos depender de empresarios Eso habla por lo menos mal de vos habla de que sos desagradecido con que tanto te ayudó No";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Javier Milei";"1:20:24";"1:20:30";"todo lo contrario soy super agradecido y pasé 15 años maravillosos adentro del grupo";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Sergio Massa";"1:20:31";"1:21:00";"para las afjp está claro Cuál es el diseño de país la verdad es que en el marco de lo que estamos discutiendo que es la convivencia democrática Quiero reiterar mis amado a los distintos sectores de la Argentina empresarios trabajadores organizaciones de la sociedad civil movimientos sociales Porque además la convivencia democrática supone entre otras cosas el respeto al que piensa";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Javier Milei";"1:21:01";"1:21:28";"las afjp porque vos sos el que las nacionalizó y como consecuencia de ello se patinaron el fondo de garantía de sustentabilidad invirtiendo en cualquier cosa y haciendo una dilapidación de recursos y eso en parte Explica las jubilaciones miserables Mira desde tu gestión desde 50 cayó a 92 al tipo de cambio paralelo Mira el daño que le hiciste a los argentinos con tu masazo";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Sergio Massa";"1:21:29";"1:21:32";"63,000 millones de dólares vale hoy el fondo de garantía Javier digo debería";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Sergio Massa";"1:21:45";"1:22:04";"audiencia porque en teoría teníamos que hablar de Derechos Humanos teníamos que hablar del respeto y convivencia democrática volvemos para atrás volver a las afjp es jubilaciones de 5 a 20.000 pesos eso es lo que cobran hoy los 21750 jubilados que tiene la Argentina";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Javier Milei";"1:22:05";"1:22:26";"Porque la época de la convertibilidad cuando las afjp funcionaban sin tanta intromisión del estado que tenía sabes queé los los los salarios eran el equivalente de 800000 pesos de hoy 800 pero sabes qué como tu gobierno lo destrozó y los llevó a $330 por eso estamos tan";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Sergio Massa";"1:22:27";"1:22:35";"afjp trabajó mucho tiempo ahí cuando le cobraban a usted la comisión él cobraba de ahí y vos agarraste y se las afanaste";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Javier Milei";"1:22:36";"1:22:44";"a los argentinos de bien para que tenga la jubilaciones miserable ó vale Ho sí 0 gana un jubilado bien miserable lo hiciste comparalo contra lo que sería la";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Sergio Massa";"1:22:45";"1:23:05";"otra y le planteaste al fmi un recorte de 15 puntos del pbi que en tu plataforma de campaña habla y invito la gente a que entre a Google y revise la plataforma de campaña del señor habla de fuerte ajuste del sistema de jubilaciones y pensiones 83000 pesos menos en enero van aar austar el sistema";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Javier Milei";"1:23:27";"1:24:04";"Derechos Humanos Este es un gobierno criminal Un gobierno que cometió un delito de lea humanidad con la cuarentena sí durante la pandemia acorde al estatuto de Roma de 1998 artículo 7 inciso K cuando se ataca de manera brutal sobre el derecho de propiedad punto tal o que uno pierde la libertad o se muere eso constituye un delito de lesa humanidad y es Mientras que el estado Te decía que te cuidaba deberíamos haber tenido 30,000 Muertos ineficiencia del Estado te cuida nos costó 990,000 muertos";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"derechos humanos y convivencia democrática";"Sergio Massa";"1:24:06";"1:24:16";"argentinos a que en convivencia y en paz construyamos des el 10 de diciembre una nueva etapa en acuerdo y Sin armas libres en la";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"cierre";"Sergio Massa";"1:25:22";"1:27:23";"quiero ser presidente porque mis abuelos y mis viejos llegaron acá escapando de una guerra y este país les dio todo me enseñaron a amarlo y sobre todas las cosas a valorarlo quiero ser presidente Para que esas mujeres esos abuelos que sienten muchas veces que el estado los abandona o que no son parte de la sociedad se sientan parte integrante quiero ser presidente porque creo que la Argentina tiene que enterrar definitivamente la grieta ir a un acuerdo de 10 políticas de estado que tiene que tener diálogo y consensos que le den previsibilidad de largo plazo quiero ser presidente para que el norte argentino recupere esas asimetrías que tantas veces lo hacen sentir alejado de nuestra realidad Argentina quiero ser presidente Para que toda la riqueza de nuestra Patagonia se transforme en riqueza que vendemos al mundo quiero ser presidente además entendiendo que hay algunos que ni siquiera me votan convencido sino simplemente como vehículo para no elegir un camino que es violencia que es Odio que es daño y decirles a todos ellos que voy a trabajar desde el 10 de diciembre para que sientan que no es que tiraron su voto sino que confiaron en alguien y construir confianza quiero ser presidente para que nuestros trabajadores recuperen ingreso para que nuestras pymes ganen mercado en el mundo quiero ser presidente para que nuestros pibes sigan yendo a la universidad pública pero sobre todas las cosas para que nuestras mamás y nuestras mujeres puedan entrar al mercado de trabajo sin miedo y sin discriminación quiero ser presidente porque tengo hijos a los que les quiero dejar un país mucho mejor que el que por ahí me tocó vivir a mí y quiero ser presidente para superar esta crisis que nos ha tocado vivir a los argentinos entendiendo que viene el momento del";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
"turno";"cierre";"Javier Milei";"1:27:32";"1:29:31";"argentinos nos encontramos frente a la elección más importante de los últimos 100 años y muy especialmente en estos 40 años de la nueva democracia que tenemos es el momento de preguntarnos Si queremos seguir transitando este sendero decadente que hace que cada día seamos más miserables que tengamos cada vez más pobres que tengamos más indigentes donde los chicos se tienen que ir del país para buscar un futuro digamos un país condenado a la miseria por eso te pido que al momento de evaluar tu voto te preguntes si preferís la inflación sobre la estabilidad si preferís esta decadencia en producción y empleo o preferís el crecimiento económico si querés seguir sosteniendo a esta casta política chorra corrupta parasitaria inútil que lo único que hace es destruir digamos nuestra generación de riqueza y hundirnos cada vez más en el fondo también te estoy preguntando si vos querés elegir entre el populismo que nos hunde y la República lo que sí te pido es que cuando vayas a votar lo hagas sin miedo porque el miedo paraliza y si te paralizas beneficias al estatus cuo ese estatus cuo que nos empobrece Por ende nosotros venimos a ofrecerte el modelo de la libertad un modelo que donde se aplica los países son ocho veces más ricos que los reprimidos hay 25 veces menos de pobre estándar 50 veces menos en formato Extremo los pobres están muchísimo mejor que el 90 por en el país reprimido la gente vive un 20% más por lo tanto quiero que tengas una luz de Esperanza existe una Argentina mejor pero esa Argentina mejor solamente es posible si esa Argentina es liberal Muchas gracias y así Terminamos el";"2023-11-12";"https://www.youtube.com/watch?v=pn2zTU38gcM"
